,prob
1685,0.7896931
6678,0.0014434047
5791,6.0420446e-11
3376,0.030975427
8838,5.5046378e-08
412,0.5313028
4232,8.956826e-10
7891,2.1677717e-17
8071,0.0013053867
4286,0.012951865
956,7.801204e-05
8658,0.07515725
5005,2.405591e-24
2234,7.1757005e-13
4484,7.167404e-05
4062,0.041427836
8110,5.2292844e-06
5745,0.65173846
8338,0.0014413012
7564,0.18892281
1852,4.5780607e-06
5658,1.0033416e-07
750,0.9875465
284,0.6098884
2930,3.0050933e-09
1062,0.005089363
329,0.044122733
1291,0.86636525
255,0.5323026
4408,5.0194613e-09
3373,4.5738835e-07
2507,2.913735e-10
7292,0.5740048
7617,0.028672768
3190,0.008237664
3549,0.026745003
1796,0.10077301
600,0.21939728
1066,0.042244796
9,0.56370723
466,0.74320596
6371,4.822858e-14
4736,2.1384568e-11
6585,0.80873793
7408,1.7682888e-09
1734,0.00041775935
4566,2.5534739e-05
4255,9.3498435e-05
7158,0.011288819
7404,4.4785867e-08
2060,4.167851e-19
7811,0.119633466
1693,0.035234317
6573,5.815953e-08
1324,0.03161369
1868,0.008889343
4178,0.001814938
5135,1.521486e-06
7966,0.03631255
6136,0.00017373868
7411,0.0064151627
5408,0.74070805
4459,1.5782942e-15
7332,6.678998e-05
5068,4.6842237e-24
6665,2.7093475e-38
9079,0.94877493
8226,0.16378915
3356,0.36368564
2265,0.73030484
1997,0.04311383
2682,0.00038367914
1625,0.9823212
6616,2.9274356e-12
4069,1.2370903e-05
6288,0.32207903
4549,0.044480104
7546,9.582395e-06
1633,0.94550157
4413,1.8841149e-07
4759,2.367647e-15
3444,0.0012630828
7673,0.0022306596
6374,1.28577735e-08
7206,0.045760095
5878,3.7485598e-10
7904,0.015546952
4425,0.28744277
6148,0.033137996
1312,0.0024238878
7901,0.002027263
3446,9.486459e-05
5951,4.929876e-06
5567,2.9572453e-07
2693,0.21474153
5588,0.0027484817
74,0.024545047
3581,4.671059e-11
876,0.003752981
4330,0.0054031787
3572,1.1749057e-08
1500,0.021234483
9062,4.1004606e-07
6655,0.0012628573
4748,2.2449192e-06
6235,0.054829992
1785,4.65641e-18
4146,0.0052624852
277,0.60956097
8597,2.9643098e-07
4530,2.0134604e-07
4120,0.0036192564
1854,0.0012709252
3374,0.734508
5297,0.003763976
7455,1.0218198e-05
2950,0.9296494
8096,4.6325026e-06
4188,0.5998043
2033,0.5965905
953,4.2619352e-09
5343,1.3502841e-05
5390,9.510105e-09
4853,2.954309e-20
7674,4.9697683e-06
1059,9.544543e-08
2129,0.20815966
3738,0.0055349045
2626,2.7680136e-10
1458,0.0016565716
2143,0.041276366
5449,0.0010824904
4278,0.008592972
2891,0.37185785
46,0.26554486
722,0.6657387
7996,1.1008885e-06
4052,1.8741675e-11
3778,0.043718886
4242,0.0020748482
4770,1.3176626e-06
4061,0.0057531944
5754,0.49995747
5051,5.9605704e-18
5293,0.08905335
197,0.8547027
6619,9.3871515e-11
1252,4.5600914e-06
3676,6.0430288e-05
770,4.8345547e-18
4261,0.72524047
8125,0.013299829
5208,0.96874523
6367,3.0197324e-07
1290,7.876716e-06
8465,4.1018998e-07
2461,0.5288336
2502,0.9781972
1646,0.8179809
2,0.6067774
5276,0.21982375
3850,5.8320657e-06
526,0.0036494564
215,5.580654e-06
3241,0.5336101
2539,0.8762472
8695,0.18058613
6010,0.3421878
7009,0.042499542
6484,0.2069273
7981,0.036623094
4199,2.7694924e-10
6667,0.0011597449
5056,2.5805945e-25
117,0.0095118955
3644,1.0595985e-07
824,9.701643e-26
202,0.20983437
3300,0.00025951085
804,0.52897155
431,0.21939987
1931,0.27998412
3201,0.29136953
8416,0.061528802
2560,4.51712e-09
2744,0.33988196
186,0.26475644
1855,0.21125753
6496,0.6014123
6212,3.9451047e-07
3367,3.7536182e-10
8675,1.7829915e-08
235,3.7263064e-09
5290,0.002513103
1021,0.01521459
3744,0.036614146
4788,9.9185374e-18
4026,4.740414e-06
8848,0.0025629061
2058,0.73207504
7291,7.219001e-08
3099,0.0009873769
3553,3.9774704e-11
7112,0.0019950792
2012,0.0017577667
2541,0.8919325
7861,0.8372581
6493,0.001406165
4799,1.5464496e-17
2557,0.74826956
3073,0.984863
8397,0.00014231754
6707,1.9371166e-07
6090,0.7100612
906,2.038428e-06
8447,5.8504512e-09
826,1.8071738e-08
1267,0.59826934
1792,0.023704961
4268,0.014141528
327,0.028196547
6697,0.11837138
5047,5.0226987e-24
7410,5.8690806e-05
6172,2.8156881e-05
738,0.13509274
3093,0.28781068
7952,3.2965456e-06
4203,0.00038240367
726,0.7234141
2869,0.48807433
7141,4.3542566e-14
8571,0.0056441566
6439,0.0064300736
2393,2.7835483e-06
317,0.043219946
7695,3.7993903e-08
8311,9.948376e-07
7543,0.011759105
2514,0.03433131
6736,0.0007135699
94,1.2173541e-08
3120,0.0027165636
5346,0.009353154
6873,0.75140166
3068,0.00090256013
984,0.43166155
8415,0.06565504
1205,0.8989176
3155,0.08891354
7869,1.6734632e-10
2551,0.79046845
3974,0.7302857
3156,0.029238908
3212,9.585656e-18
7672,2.636458e-08
6166,0.0017701655
1542,0.52769685
7691,0.033914883
3157,0.04814294
1865,0.022535333
2122,0.058416903
3266,0.045311105
7575,0.0037605
4018,0.03996573
5399,0.48514313
4931,3.67168e-12
6988,0.00014423276
7494,0.0035894816
7863,1.344873e-10
4193,0.015299845
806,8.889005e-10
2590,0.22004801
4380,0.0005418094
2161,0.035165433
1182,7.3536865e-10
4809,8.911672e-13
5779,2.005346e-10
5600,0.030512309
6843,2.428455e-14
983,5.2352234e-10
6158,0.006374766
5986,0.076117486
2027,3.9203e-09
5941,5.9080585e-16
1240,9.836744e-08
7274,0.003453054
3695,0.01869474
3104,0.0
8839,7.2584785e-11
6910,1.1742894e-06
6420,0.0018649386
4719,2.6134737e-26
849,0.7441493
8017,0.0013161348
2597,0.0038469636
3180,0.089104116
822,0.038654763
8927,1.460717e-07
7641,0.0012589662
1574,1.2865413e-06
2032,0.0011301651
5479,0.0031578073
5872,1.0165656e-15
7723,1.4636876e-06
2479,0.019149492
5870,2.9227913e-05
2180,0.5787414
2719,0.0018363111
2832,0.0077723423
4491,0.00013769533
5116,0.0102068195
3056,0.9794713
1823,0.704008
1481,0.120177
2421,0.061888114
6704,0.00025913824
2769,0.00013232167
7973,0.48356676
7304,0.0068338667
6714,4.8646016e-09
5703,0.78615737
3042,0.0050672414
161,0.60036385
5429,0.73708296
5415,0.12606163
933,0.21337737
2946,1.6458354e-06
8004,0.5286665
8736,0.07199151
7939,1.1447202e-08
504,0.6005662
5959,0.0018298458
922,0.036247388
3152,5.41555e-07
3432,0.30499965
3110,3.1280892e-16
148,0.05293786
512,0.01095321
760,0.0721623
4555,1.2610133e-07
3766,0.042743165
1933,0.2773168
4312,0.008126856
959,3.540958e-14
3640,0.020986099
3293,0.31928718
556,0.60971355
5442,0.580974
4658,6.3571324e-18
3436,5.668596e-06
2376,0.0012946605
7166,7.651942e-12
2761,0.20889446
3115,0.00013973397
7056,0.001753619
1342,0.77741873
5258,0.0011114848
4598,1.769787e-07
5989,0.7218348
1460,1.9870243e-11
2051,0.0015269049
395,0.61465573
784,0.037253194
4784,3.000414e-13
8822,0.5626955
7629,0.0011557555
5535,0.7374549
6254,0.3395531
6413,0.0037516782
574,0.59657073
645,0.04305821
1687,0.0021597452
6677,0.009423181
4150,0.70477164
2568,0.04221452
7870,4.3169943e-10
1985,1.6098453e-06
4805,8.46215e-11
6544,0.7908099
6019,1.2523071e-14
8792,0.0018157768
7783,2.6367397e-08
6007,0.99047244
3900,3.9572826e-10
3280,0.01759157
3343,0.5966842
8482,0.0012617699
8586,0.5309422
3627,1.2622003e-08
7101,0.005040974
3186,1.113753e-05
6265,7.179939e-06
3506,0.15315117
2327,0.017642569
1531,0.22427739
4968,3.2086732e-26
863,0.7441318
6614,1.029975e-09
2353,0.2929993
1028,5.8621675e-17
1639,0.0020496584
5640,0.0017751135
8061,9.650696e-07
5596,0.07216743
6881,0.5985887
5,0.038324557
2866,1.16636684e-07
1605,0.13737716
4227,3.5194346e-16
4177,0.039648935
1218,4.129869e-06
3600,0.03918485
1484,0.5808917
6094,0.0005253547
1990,1.7541007e-06
5695,0.13912927
559,0.0014573929
8053,7.325611e-08
7516,0.12787122
7570,5.9958787e-05
3587,1.7683057e-09
3517,6.1857697e-09
