,prob
2782,0.00033216862676408744
8444,0.000464972614233445
4090,0.017428226632572454
7325,8.436423294889122e-05
3610,0.06896475872804114
5645,0.000869653614248784
2084,0.09704793306023791
8439,9.971636704882189e-06
1547,0.018277087952910536
4116,0.010759969741776721
6132,0.004266420397304448
7806,0.0025878208251366077
3719,0.0002746314681906255
3748,0.0006077311380992292
3775,0.018115106096580194
1165,0.042039069854154926
2449,0.9233479174971363
3596,0.0010236567277918925
5142,0.008278933586703825
1306,0.02159693795046856
5734,0.17565542786950006
502,0.02343502760375462
5463,0.0032635829394322977
686,0.017403703596084133
7730,0.0007602630991122938
5475,0.0033856029945060094
3924,0.14438667562979632
2738,0.03243164349030809
7994,0.001292206433979864
341,0.34067326844531476
8203,0.07118903580289958
137,0.0006520605516480766
8173,0.002286404975913068
6640,0.02232646177424528
345,0.015055101792963876
6852,0.5417191432780625
6506,0.00794552454634164
2861,0.8517443640631299
3564,0.03430101591979684
1365,0.05903598968896255
1040,0.009987238341648746
5256,0.3441597969455625
6738,0.015418698792877246
2030,0.4440716182209276
2711,0.022277621161390506
2469,0.4774662561458362
7077,0.04600851452922575
1063,0.10844747748712032
1682,0.14417999862608394
4432,0.43493516381287745
2695,0.013022129449406079
3417,0.02203208345699395
8906,0.022616974458795458
6863,0.003367555232823055
7151,0.43348996753274477
2106,6.440424943193774e-05
2912,0.1958938592885514
1716,0.21970773968446397
4324,0.0038839593900008565
5644,0.0006220633749996067
8715,0.0077666125365497
7450,0.00033152487707372206
1560,0.15321113675730336
7941,0.02198140324358908
7091,0.008539079944520685
3111,0.18113494754844764
6269,0.015255879980742683
391,0.001366593428586437
6904,0.005143017650938809
6999,0.005806601832955023
3160,0.0036870581916498444
4752,0.003890750331007667
6546,0.016155288387323913
1314,4.701984263047699e-05
6456,0.004130791689844212
375,0.0013783173840303453
717,0.006632405321588347
7059,0.0006871318711931875
5497,7.353067947601714e-05
2419,0.009533199995124591
3267,0.1727170060301171
2657,0.0015480618736153592
3177,0.6647762104294114
3452,0.000493352144619528
6893,0.0005685414769955216
3009,6.475544909719452e-05
2255,0.4679349332213221
7136,0.6208221718134171
7668,0.005314990472621418
2739,0.0037986755437933633
4873,0.0034080965049760764
5237,0.01685603959172589
6131,0.058807378779841754
7400,0.001764772309178767
5370,0.009189750614364878
4757,0.0036678750155072974
8047,0.04833903995463545
1214,0.0906885999171032
4263,0.0002903929608572482
8952,0.0868389415102336
21,0.5056457245876631
6508,7.420537907145433e-05
225,0.0018234898039223154
7894,0.005244486695792647
3920,0.0038206002767069602
3681,4.222181347478409e-05
1202,0.8320386304065972
3818,0.06426785208352456
3228,0.02897112257819206
7714,5.919660554923235e-05
6276,0.0003228495910263803
7943,0.008786806903187786
1759,6.601754985854238e-05
4569,0.0005227849274969657
4777,0.08727244447832107
6097,0.08151948653567226
4468,0.019080247694311058
8587,0.24630034153751104
5207,0.0006755687513885915
8831,0.043527706894546
2156,0.006935414452587071
8367,0.005156474558909942
3391,0.0013006120356458817
793,0.010632648092515472
8422,0.002724459202300238
3963,0.054934166714669115
7830,0.0059313861873764445
8007,0.004527064279453585
4737,0.004276940737381387
5085,0.0012161961349385362
709,0.028879105113172043
2911,0.0017352987813448663
5392,0.0007025325601904803
9054,0.634446375164542
5468,0.006297515358689271
2424,0.00019130536737415831
5657,0.00948594581668731
1810,0.1178470517750904
1895,0.02095941457504929
1332,0.004230783783312879
1081,0.13133086817154513
190,0.0666269131305525
3902,0.01373134874003813
9042,0.9642923785986371
2443,0.004883008214440926
5526,0.006407050448014333
8626,0.0036800646543983296
1804,0.0001434994856398626
6809,0.029335952088274338
1355,0.005057112727660855
7330,0.006791008182312656
6949,0.0002602877041072522
2969,0.02885915770356234
7667,0.0012550873476269342
1996,0.0016074195809341325
3141,0.0007203823056797164
5788,0.0007846645791382316
8780,0.00546893209945633
5161,0.034469688651530994
1704,0.008642782791197335
2396,0.3057405132032779
3999,0.037418454183994976
8208,0.00618734162958008
1069,0.06069481670322451
4289,0.021970411613749095
5305,0.6511247896586859
6767,0.009733023016857493
390,0.537526064634232
3569,0.38940883720244074
2064,0.0006005837044257624
5742,0.0006572791583040705
7576,0.008839001642038217
8319,0.004806136126748582
3117,0.001019098182649427
5536,0.0005463694798159658
8016,0.002658001289808588
7790,0.08329036451908194
4197,0.010085636979289091
2849,0.0006145683667728853
8322,0.03560823631179699
8531,0.0006565417277490245
1245,0.006483504264978754
1838,0.0051297557714433065
3530,0.003972599007430936
2116,0.496257545032422
5966,0.026013098590074463
126,0.07486747587660009
4797,0.022152199060608224
936,0.011543274659429068
7126,0.4446801307391116
6327,6.059152285900177e-06
4460,0.0010877540705910285
3508,0.0002237021226301417
666,0.025577003159034915
4234,0.00031254743696682924
3233,0.0067712911568967365
2814,0.026833477097081008
5713,0.13868907754283513
2048,0.0012702885643999027
7832,0.00985667835784487
2824,0.0013224138514325138
3913,0.009597982138463058
4175,0.11258015878673215
545,0.0004879738364927629
2403,0.22287145787448934
1636,0.0005804875454534196
606,0.00010724218025337913
7428,0.00030877942027786976
1254,0.6761681977064266
3876,0.0012000312058728793
2734,0.007821067777489399
2645,0.04040753541159332
1733,0.0823477165042096
1353,0.014073385388885197
4171,0.011590677439239963
7479,0.027702009765983717
244,0.10281337410102068
5098,0.0017528427574011586
4000,0.002051499236894281
5853,0.08028663082963702
5592,0.20206337884490552
3054,0.07962435044390366
2200,0.0038108243834609275
5971,0.05837712599902017
6359,0.0118098373320075
1763,0.1436629761114079
8056,0.014562729213201335
3965,0.00759311211252657
2082,0.0003194286780236657
7119,0.08461771842993936
1707,0.02829990760668866
2336,0.02599407336912545
4683,0.0011398699578368085
4079,0.003090533537919451
7421,0.005817344154087441
2466,0.000719539010924321
4036,0.01675286759463682
5069,0.0003594112178931683
823,0.5361104581933778
1750,0.002241303197303792
4143,0.010566668067084261
4277,0.0010368013715327776
98,0.0031553702870083665
6565,0.004410224279851127
2139,0.04845312659217991
2192,0.0028364048243024356
3304,0.0249181230225383
7035,0.0014423426957749525
3959,0.21554188196036841
2808,0.00416511017512736
4616,0.1445921252330883
7083,0.0006817135109874539
5961,0.0004154963126519863
7987,1.3265211059539028e-05
1685,0.3632285644423569
6678,5.733405884388621e-05
5791,0.0004985140139263318
3376,0.008373863730879914
8838,0.005258182357774984
412,0.07275598477195788
4232,0.0010590711377970092
7891,0.0003294700420333623
8071,0.0004332188514125592
4286,0.004980844142583865
956,0.04075715718138917
8658,0.005141330407351873
5005,9.843236010513996e-05
2234,0.010679160748610611
4484,0.006035182087919391
4062,0.06269549385480043
8110,0.0011076533564547842
5745,0.00282017958908537
8338,0.013129983738735735
7564,0.034655264406450496
1852,0.013270377518829956
5658,0.0009550149600934528
750,0.005229756090969553
284,0.04454566025002849
2930,0.000463105986569258
1062,0.003140817481760584
329,0.034300411190384655
1291,0.07522674100251336
255,0.05057838166929689
4408,0.0025818082266163547
3373,0.043638126666572394
2507,0.0013191761878933572
7292,0.0050346929704917125
7617,0.0005968668552927558
3190,0.07881170002471787
3549,0.0017124312096436093
1796,0.0042000053200608465
600,0.09177748254979695
1066,0.025510160203123463
9,0.0038006955569890124
466,0.07233734593474667
6371,0.0004629147536028314
4736,0.45707967500008706
6585,0.9453717928161293
7408,0.00011131888453620369
1734,0.03973727221243124
4566,0.09501295915773816
4255,0.05445986028820261
7158,0.035474829981187984
7404,0.005295804386020869
2060,0.0003905757790043033
7811,0.007838836193703822
1693,0.0027152318677550486
6573,0.0020952296072562883
1324,0.005686550375080092
1868,0.001295653521564908
4178,0.0014080097746826887
5135,0.0019635045413134438
7966,0.0036059365535484472
6136,0.009650932463863502
7411,0.04421819655920458
5408,0.33451459190153715
4459,0.00022753801749667338
7332,0.002467031013295265
5068,0.0001012611598531772
6665,0.0036201273331174844
9079,0.9650950431339834
8226,0.6488741591116767
3356,0.0005807584945730674
2265,0.4189057321003535
1997,0.0036905829280876406
2682,1.6332313085907933e-05
1625,0.6469120383536675
6616,0.02627825067736565
4069,0.10911584435325823
6288,0.14485057759756922
4549,0.006835673114814761
7546,4.7876679382276606e-05
1633,0.4799894733462319
4413,0.0006799075091765545
4759,0.007048594066612591
3444,0.0020772259908942653
7673,0.029591779794094324
6374,0.0009523684626829089
7206,0.0027237085975958144
5878,0.0006845348181693514
7904,0.003053187567215554
4425,0.45396849737789713
6148,0.04236471243609473
1312,0.013706891881866275
7901,0.003528622477811649
3446,0.0036108071562578016
5951,0.051967231052158336
5567,0.004132762452192056
2693,0.0829138919777127
5588,0.047636892596869575
74,0.06822833775411531
3581,0.0037905857972969784
876,0.006195049820225503
4330,0.0019350486953020037
3572,0.017377100386915312
1500,0.014941633297853866
9062,0.9364929604527512
6655,0.0020772259908942653
4748,0.026599198634964908
6235,0.0029446882261126707
1785,0.001196208173364463
4146,0.0033119200622020125
277,0.04644781087521678
8597,0.006271358728336241
4530,0.045453494985469016
4120,0.017659943328039652
1854,0.439022462954105
3374,0.018929667063704518
5297,0.012849584286578414
7455,0.030497473396073234
2950,0.030390378792509533
8096,0.0019734789921664513
4188,0.2076696744541399
2033,0.014883133113219272
953,0.0027375264573281477
5343,0.0006049944459841607
5390,7.313217636376893e-05
4853,0.0034907774887255687
7674,0.005847394727422944
1059,0.025282906933366364
2129,0.003636964171122072
3738,0.3020194269691606
2626,0.007558015596240244
1458,0.10455432822456055
2143,0.13935666605821262
5449,0.007739734427617761
4278,0.002810871133031387
2891,0.009877955023786487
46,0.03798022120533861
722,0.10339344427390827
7996,0.0010715200380928562
4052,0.00021035272288470996
3778,0.025848159780745186
4242,0.0017759687924753275
4770,0.02885673505993526
4061,0.00537207625768102
5754,0.030444423990607695
5051,0.00039003984723327086
5293,0.0050275193146331505
197,0.11984620652482939
6619,0.001477495768113673
1252,0.0005776498712522026
3676,0.004631941143185602
770,0.00016717727288327608
4261,0.09112830698020548
8125,0.16127124290986178
5208,0.041488800347013556
6367,0.03360003630622753
1290,0.016286975886617816
8465,0.024922315610830578
2461,0.04694208110110637
2502,0.5882882215015879
1646,0.756017050925328
2,0.10219470184807647
5276,0.5452025372093388
3850,0.0011947767761570527
526,0.0006488161813115283
215,0.001171611484565961
3241,0.03130355171426834
2539,0.11554604611745416
8695,0.0017764653512573698
6010,0.0226901317428946
7009,0.002221513896674389
6484,0.0012229737346207779
7981,0.0025234915498639123
4199,0.0002505048530842226
6667,0.0010116816499539973
5056,0.00011323124303613144
117,0.00794734111199899
3644,4.1705978841402594e-05
824,0.00029728087893743463
202,0.08689821028243283
3300,0.01871217971399599
804,0.07749677429708692
431,0.6391400574664782
1931,0.010365961377182006
3201,0.21127051780385103
8416,0.03655304084916204
2560,0.0003699655129973104
2744,0.04873056344288456
186,0.22730376650620832
1855,0.011945179233508137
6496,0.07673555910544662
6212,0.0002256751722856925
3367,0.018836274525897274
8675,0.032595917967611
235,0.0002587119007754946
5290,0.18070429606889862
1021,0.0021808591342028505
3744,0.49146071331903135
4788,0.0013521442778435533
4026,0.03779176195471898
8848,0.005991082400247863
2058,0.21595393805044852
7291,0.007917079236289041
3099,0.001570491505960064
3553,0.002735212397499197
7112,0.028839431464314714
2012,0.03377623116050959
2541,0.14401732075959695
7861,0.09180180164229378
6493,0.0021979719541711544
4799,0.0013521442778435533
2557,0.015003996764582141
3073,0.013254431075252456
8397,0.005767562988518036
6707,0.0034242898746153355
6090,0.012647381695053733
906,0.1586787957122452
8447,0.0030063356158020974
826,0.000526582036382182
1267,0.2537692812647412
1792,0.006057805150125523
4268,0.031305198180921374
327,0.0007980032959968911
6697,0.09817925870951968
5047,0.00013021948488877138
7410,0.005723085645792819
6172,0.004847402434619483
738,0.02802326798420498
3093,0.11262809853920677
7952,0.007441773138947666
4203,0.002501113580976821
726,0.0009645825180006292
2869,0.010237861963965037
7141,0.00010330498554109918
8571,0.0002546859282824563
6439,0.04987158148667909
2393,0.0010389748681751668
317,0.005436452496139922
7695,0.0007595186097098946
8311,0.023092231155938798
7543,0.37526415218406
2514,0.7687353001329802
6736,0.0004758471153140472
94,0.02691601966059966
3120,0.007353180320646842
5346,0.0009669452303326422
6873,0.0008960578205184872
3068,0.11722226758170846
984,0.012473970752642559
8415,0.04519437656101103
1205,0.0074677870191291445
3155,0.0015889373611099428
7869,6.212558873386841e-05
2551,0.4573561446601112
3974,0.7860574281708183
3156,0.011811696727073122
3212,6.24002891304287e-05
7672,1.9935100492900562e-05
6166,0.31438707844889374
1542,0.0009649341277993908
7691,0.014441093559843902
3157,0.0018539286102322214
1865,0.0008411419519840196
2122,0.024590406672565512
3266,0.0009788744902201895
7575,0.0005739028046600818
4018,0.004458092893706834
5399,0.047740820818510166
4931,0.05453918326389816
6988,0.0020763822324831424
7494,0.001162711233450036
7863,0.0009158807504318918
4193,0.21984506758400676
806,0.0009098247897324037
2590,0.5698648748997702
4380,0.0034584985650435015
2161,0.031001131419143846
1182,0.0003704459282213477
4809,0.0005020509415128924
5779,0.07323990363991922
5600,0.039918929461130175
6843,0.004970986575001535
983,0.00021558511561354905
6158,0.00018961742853715617
5986,0.012859062311948362
2027,0.0004033416308825388
5941,0.00027641886383418014
1240,0.0069271789266868505
7274,0.06708412736399978
3695,0.006097646956837334
3104,0.05299363560937661
8839,6.195061759333555e-05
6910,0.000733667090877935
6420,0.00024497825488224815
4719,9.843236010513996e-05
849,0.04077328055380859
8017,0.0462587884922764
2597,0.0003353939000583275
3180,0.6378989119856318
822,0.020504301940897512
8927,4.9447082296291515e-05
7641,0.002699633551943486
1574,0.004993973892932135
2032,0.5902951428241915
5479,0.00609661815039798
5872,0.000391961821218767
7723,0.00021494024194390322
2479,0.012609488770942947
5870,0.008938084855763445
2180,0.0020539012568701787
2719,0.003348221483193263
2832,0.005137269715402389
4491,0.0016328069251112772
5116,0.47042537726796085
3056,0.21684188379613253
1823,0.06756802394950305
1481,0.032009478115550896
2421,0.0038042154902517833
6704,0.0005627657325345929
2769,0.08524159418080848
7973,0.0010871288730706751
7304,0.0019844597425583144
6714,0.001392856454322491
5703,0.46124899753662063
3042,0.05350540846223636
161,0.04291846522458883
5429,0.007022165058355491
5415,0.8620479547618254
933,0.008238152672007563
2946,0.0320314230324929
8004,0.02948779798088304
8736,0.0036541328380999645
7939,0.5606678447019543
504,0.2558613063362997
5959,0.0026579306065824624
922,0.0156039418361517
3152,0.0005023508932495669
3432,0.03544350919358528
3110,9.377197411465249e-05
148,0.09527171373503529
512,0.07570858393328501
760,0.0051689173011776075
4555,0.0023960213872144163
3766,0.0009115987046836382
1933,0.2922358718639342
4312,0.006326095948841155
959,0.0003371268455487636
3640,0.16984117199056603
3293,0.015489334743309166
556,0.1630231456705635
5442,0.020665341030266276
4658,0.04928730969728168
3436,0.029820873249917383
2376,0.004150185134185576
7166,0.0006892513247079969
2761,0.34312189759684025
3115,0.0034857928667022097
7056,0.00039829685524491864
1342,0.04300679470819466
5258,0.013848572534236372
4598,0.23877415796422255
5989,0.004491068522854381
1460,0.0006414808371155295
2051,0.013035367757316008
395,0.44265104866866223
784,0.002244914255210478
4784,0.004907250425651894
8822,0.0007382648670621173
7629,0.008018488752516909
5535,0.18569718197001506
6254,0.0011694518709135546
6413,0.001162711233450036
574,0.25661516606398443
645,0.19291632009739582
1687,0.02054495469680219
6677,0.0016944004042056854
4150,0.004242622826797464
2568,0.002449398194750455
7870,0.0007104469766796277
1985,0.023198842956554656
4805,0.07808484787425214
6544,0.7981716746019034
6019,0.0002892700047433904
8792,0.04742893278935848
7783,0.3652079394023305
6007,0.0002862442807525914
3900,0.002572947077689738
3280,0.011858400214048338
3343,0.1209670194758781
8482,0.003944963260828947
8586,0.12331103671499731
3627,0.025753804817654193
7101,0.012647925856347655
3186,0.015063255830506146
6265,0.030297748461054146
3506,0.08366152619846812
2327,6.20807312534093e-05
1531,0.05131378583302882
4968,8.603724140414467e-05
863,0.5936193558528958
6614,0.003044297443846324
2353,0.11316284676660905
1028,0.002312588961785844
1639,0.620034151440234
5640,0.034067502178881104
8061,0.0037534368715999356
5596,0.0051689173011776075
6881,0.34048013953010464
5,0.07311279717489529
2866,0.002563074236013246
1605,0.006074399632134515
4227,0.0006431156244505787
4177,0.3614742582242224
1218,0.0012535120179164552
3600,0.03639742282604034
1484,0.2681054942801583
6094,0.014654879556513836
1990,0.0013090573003548512
5695,0.005733726550465122
559,0.007947208949660209
8053,0.004447804099191759
7516,0.7107886205751103
7570,0.0002512362538735927
3587,0.36673084548350793
3517,0.01320198220996841
